dataset,sample_id,family,model,NMSE,PSNR,SSIM,runtime,speedup_vs_BP
Unseen-Parameter OOD,unseen_param_ood_0017,line,Ours-PC-P1,0.8000228575801828,25.89567281926311,0.4025080503502998,0.43273032596334815,7.536558429354555
Unseen-Parameter OOD,unseen_param_ood_0017,line,Ours-PC-P2A,0.8092335014217593,25.845958336727403,0.38753259199123025,0.4333128482103348,7.526426689737449
Unseen-Parameter OOD,unseen_param_ood_0018,line,Baseline-Ours,0.8140609741381214,28.709817963436038,0.4830238919545054,0.3620590949431062,9.007638342268116
Unseen-Parameter OOD,unseen_param_ood_0018,line,Ours-PC-P1,0.7678708021091576,28.963505669706358,0.5114443205425065,0.35962931299582124,9.06849711056315
Unseen-Parameter OOD,unseen_param_ood_0018,line,Ours-PC-P2A,0.7779880667432858,28.906657827638938,0.5037084287339961,0.3595495878253132,9.070507924934441
Unseen-Parameter OOD,unseen_param_ood_0019,line,Baseline-Ours,0.7665158576899422,28.11476498687977,0.4886203398080039,0.4197052929084748,7.770446169921444
Unseen-Parameter OOD,unseen_param_ood_0019,line,Ours-PC-P1,0.7818003401697718,28.02901779201621,0.4750572255521302,0.4177749597001821,7.806349590978117
Unseen-Parameter OOD,unseen_param_ood_0019,line,Ours-PC-P2A,0.7947144322217145,27.95786536691828,0.46637393696663854,0.4170064558275044,7.820735962719623
Unseen-Parameter OOD,unseen_param_ood_0020,line,Baseline-Ours,0.7577687193842146,29.749175401062352,0.5921648052086302,0.2744842399843037,11.881546954983323
Unseen-Parameter OOD,unseen_param_ood_0020,line,Ours-PC-P1,0.7571772022958446,29.75256684395383,0.5881810724319065,0.27176874480210245,12.00026658014423
Unseen-Parameter OOD,unseen_param_ood_0020,line,Ours-PC-P2A,0.7638808652609731,29.71428564778703,0.5758403701746379,0.27192983590066433,11.993157628233792
Unseen-Parameter OOD,unseen_param_ood_0021,line,Baseline-Ours,0.7416577054909302,28.80912643290181,0.5274793784308711,0.3981827381066978,8.190453964135713
Unseen-Parameter OOD,unseen_param_ood_0021,line,Ours-PC-P1,0.7041010447237057,29.034811722860496,0.5605932567990709,0.39570357627235353,8.241768791929596
Unseen-Parameter OOD,unseen_param_ood_0021,line,Ours-PC-P2A,0.7176013048467222,28.952329514773652,0.5458449897334597,0.3952817351091653,8.250564334513813
Unseen-Parameter OOD,unseen_param_ood_0022,line,Baseline-Ours,0.7098359698910939,28.73205770461517,0.5287008925481405,0.6216133029665798,5.246505134642774
Unseen-Parameter OOD,unseen_param_ood_0022,line,Ours-PC-P1,0.7040775890076606,28.767432664960953,0.5306855297137997,0.6176312558818609,5.280330868488672
Unseen-Parameter OOD,unseen_param_ood_0022,line,Ours-PC-P2A,0.7055981146038208,28.7580636859661,0.5282234236595555,0.6172855319455266,5.2832882304849065
Unseen-Parameter OOD,unseen_param_ood_0023,line,Baseline-Ours,0.8711783297603972,24.661055536934434,0.28068735460568717,0.35981386015191674,9.06384591299364
Unseen-Parameter OOD,unseen_param_ood_0023,line,Ours-PC-P1,0.8696020707399728,24.668920490869475,0.28406074208002535,0.35969616612419486,9.066811639716962
Unseen-Parameter OOD,unseen_param_ood_0023,line,Ours-PC-P2A,0.8620887394021671,24.70660656351532,0.2926651317796133,0.3585151450242847,9.096679543497403
Unseen-Parameter OOD,unseen_param_ood_0024,line,Baseline-Ours,0.6198986185989034,30.05529223811889,0.6299782418430131,3.4544386139605194,0.9440889679140464
Unseen-Parameter OOD,unseen_param_ood_0024,line,Ours-PC-P1,0.6244440369191081,30.023563714829976,0.6259533478787748,3.451363051077351,0.944930260164428
Unseen-Parameter OOD,unseen_param_ood_0024,line,Ours-PC-P2A,0.6424620311345964,29.90002414665907,0.6108521819940498,3.4519043527543545,0.9447820833083486
Unseen-Parameter OOD,unseen_param_ood_0025,line,Baseline-Ours,0.7930841940863913,29.53382803738794,0.5992262585248166,3.393129653763026,0.9611472942566734
Unseen-Parameter OOD,unseen_param_ood_0025,line,Ours-PC-P1,0.7899324076612763,29.551121516833135,0.5881884771064722,3.39060347690247,0.9618633992423722
Unseen-Parameter OOD,unseen_param_ood_0025,line,Ours-PC-P2A,0.7862953756696662,29.571163802863524,0.5757765374580914,3.3905568798072636,0.9618766183217089
Unseen-Parameter OOD,unseen_param_ood_0026,line,Baseline-Ours,0.6561704952842051,29.024586763584775,0.5620231466330344,2.2748833501245826,1.4336108203516513
Unseen-Parameter OOD,unseen_param_ood_0026,line,Ours-PC-P1,0.6734519610530149,28.911687599522505,0.5502121046572254,2.274570903973654,1.4338077481246945
Unseen-Parameter OOD,unseen_param_ood_0026,line,Ours-PC-P2A,0.6879237810632697,28.819350556782545,0.5364795328275686,2.2744778911583126,1.4338663824582398
Unseen-Parameter OOD,unseen_param_ood_0027,line,Baseline-Ours,0.6308371980810635,29.960729583959665,0.6360482501790755,0.346758073894307,9.40510872364134
Unseen-Parameter OOD,unseen_param_ood_0027,line,Ours-PC-P1,0.6503904914050884,29.82816030941795,0.6189894701496934,0.34395053214393556,9.48187916863474
Unseen-Parameter OOD,unseen_param_ood_0027,line,Ours-PC-P2A,0.6864760236991742,29.59364884736317,0.588931033536698,0.3434738861396909,9.495037373671096
Unseen-Parameter OOD,unseen_param_ood_0028,line,Baseline-Ours,0.6702816295796904,30.091009186138052,0.6076241002827887,0.29782259301282465,10.950470052606049
Unseen-Parameter OOD,unseen_param_ood_0028,line,Ours-PC-P1,0.6490199472705047,30.231002079194536,0.6220664990169719,0.29679571790620685,10.988357274100053
Unseen-Parameter OOD,unseen_param_ood_0028,line,Ours-PC-P2A,0.6826723545810048,30.01145932804498,0.5990444202313941,0.29563520196825266,11.031492068818775
Unseen-Parameter OOD,unseen_param_ood_0029,line,Baseline-Ours,0.6056789419596565,29.693027443435916,0.6483640790597779,0.3387032370083034,9.628775368617053
Unseen-Parameter OOD,unseen_param_ood_0029,line,Ours-PC-P1,0.6073266015518844,29.681229199575863,0.647037508613218,0.3376392589416355,9.65911782889017
Unseen-Parameter OOD,unseen_param_ood_0029,line,Ours-PC-P2A,0.6393275060302188,29.458218071746018,0.6142855418839301,0.337317219004035,9.66833947998784
Unseen-Parameter OOD,unseen_param_ood_0030,line,Baseline-Ours,0.6393629847698267,30.003660256681766,0.6193498654814534,0.5734330129344016,5.687320597549019
Unseen-Parameter OOD,unseen_param_ood_0030,line,Ours-PC-P1,0.6356800255404049,30.02874929447758,0.6207114652401142,0.5724906250834465,5.696682605590349
Unseen-Parameter OOD,unseen_param_ood_0030,line,Ours-PC-P2A,0.6675857473640371,29.816064339072945,0.5940618476652962,0.5721927818376571,5.699647897169233
Unseen-Parameter OOD,unseen_param_ood_0031,line,Baseline-Ours,0.8199639346530186,26.3828828021929,0.4247906098712372,0.34995013289153576,9.319320323810903
Unseen-Parameter OOD,unseen_param_ood_0031,line,Ours-PC-P1,0.8140638928880276,26.414245248250026,0.4261223904056809,0.3489257269538939,9.346680780025586
Unseen-Parameter OOD,unseen_param_ood_0031,line,Ours-PC-P2A,0.8266564151657052,26.347579888638762,0.4109252556604224,0.348568560089916,9.35625801975697
Unseen-Parameter OOD,unseen_param_ood_0032,line,Baseline-Ours,0.5654304419943907,29.725279932875864,0.65568064305139,0.2780544739216566,11.728987272815125
Unseen-Parameter OOD,unseen_param_ood_0032,line,Ours-PC-P1,0.5834453301501408,29.589070028547233,0.6521590988686091,0.275018627056852,11.858459991156304
Unseen-Parameter OOD,unseen_param_ood_0032,line,Ours-PC-P2A,0.6225015470353438,29.30766743683887,0.6143037852099797,0.275128309847787,11.85373249150808
Unseen-Parameter OOD,unseen_param_ood_0033,line,Baseline-Ours,0.7479380280708914,29.791621681654092,0.6084764222517385,0.4724667218979448,6.90270284576968
Unseen-Parameter OOD,unseen_param_ood_0033,line,Ours-PC-P1,0.7387393803023108,29.845365162063878,0.6028369266622615,0.47032390302047133,6.934151900067184
Unseen-Parameter OOD,unseen_param_ood_0033,line,Ours-PC-P2A,0.7446864995121389,29.810543187719063,0.5913279659377486,0.470102981897071,6.937410549100657
Unseen-Parameter OOD,unseen_param_ood_0034,line,Baseline-Ours,0.5772059428740088,29.244133653331463,0.6138645961256846,0.8649724021088332,3.770406290218344
Unseen-Parameter OOD,unseen_param_ood_0034,line,Ours-PC-P1,0.5919820907020027,29.13435588169647,0.6062534639262445,0.8617632300592959,3.7844471335264718
Unseen-Parameter OOD,unseen_param_ood_0034,line,Ours-PC-P2A,0.6275759103507027,28.880778892225848,0.5745280950724323,0.8614704101346433,3.785733494046176
Unseen-Parameter OOD,unseen_param_ood_0035,line,Baseline-Ours,0.7456870783358588,29.19309994067863,0.5570111586316241,0.28779070917516947,11.332184402768064
Unseen-Parameter OOD,unseen_param_ood_0035,line,Ours-PC-P1,0.7419044635145058,29.21518647876257,0.5532892065251025,0.2864829150494188,11.38391580947798
Unseen-Parameter OOD,unseen_param_ood_0035,line,Ours-PC-P2A,0.751564177701182,29.159005459237207,0.5437875422378625,0.28739840304479003,11.34765312272161
Unseen-Parameter OOD,unseen_param_ood_0036,line,Baseline-Ours,0.6790170682115988,28.940618689295196,0.5614410697534407,2.5410722938831896,1.283433530650401
Unseen-Parameter OOD,unseen_param_ood_0036,line,Ours-PC-P1,0.690204185181782,28.869649657959616,0.5514422037387402,2.5402948148548603,1.2838263364965967
Unseen-Parameter OOD,unseen_param_ood_0036,line,Ours-PC-P2A,0.7072840685582267,28.763486629002998,0.5366385192385147,2.5397855297196656,1.284083773064251
Unseen-Parameter OOD,unseen_param_ood_0037,line,Baseline-Ours,0.6478507017025171,28.47192923118922,0.5899093940780387,0.3434530079830438,9.495614567269783
Unseen-Parameter OOD,unseen_param_ood_0037,line,Ours-PC-P1,0.6304543081437441,28.590142467713104,0.6075732429454921,0.3391306360717863,9.616640429636893
Unseen-Parameter OOD,unseen_param_ood_0037,line,Ours-PC-P2A,0.6696526394851038,28.328182833852306,0.5660407953188478,0.3403036529198289,9.583492148245423
Unseen-Parameter OOD,unseen_param_ood_0038,line,Baseline-Ours,0.8026297589052798,27.333475856572615,0.4244364509102726,2.1642107600346208,1.5069222674617164
Unseen-Parameter OOD,unseen_param_ood_0038,line,Ours-PC-P1,0.7871116102785635,27.41826530011899,0.43395228494166244,2.159484424162656,1.5102203791263693
Unseen-Parameter OOD,unseen_param_ood_0038,line,Ours-PC-P2A,0.7685283562553248,27.52202959525183,0.44950899227614954,2.159348406130448,1.51031550838091
Unseen-Parameter OOD,unseen_param_ood_0039,line,Baseline-Ours,0.7110312957970882,28.591571803307005,0.5796439024575822,0.4532609209418297,7.195187661446247
Unseen-Parameter OOD,unseen_param_ood_0039,line,Ours-PC-P1,0.7298331871206011,28.47822308322355,0.56511690384406,0.45120108709670603,7.228035301868457
Unseen-Parameter OOD,unseen_param_ood_0039,line,Ours-PC-P2A,0.7468670517215991,28.37802611324013,0.54143007671052,0.4510446051135659,7.230542941435409
Unseen-Parameter OOD,unseen_param_ood_0040,line,Baseline-Ours,0.7679728045769567,26.2740876874989,0.43238939536419246,0.572661368874833,5.69498409188003
Unseen-Parameter OOD,unseen_param_ood_0040,line,Ours-PC-P1,0.7699931048110767,26.262677879715454,0.4256327751233778,0.5713103960733861,5.708450971995782
Unseen-Parameter OOD,unseen_param_ood_0040,line,Ours-PC-P2A,0.7849894442412856,26.178907947367044,0.4093691361625539,0.5697367889806628,5.724217654280889
Unseen-Parameter OOD,unseen_param_ood_0041,line,Baseline-Ours,0.778916550796114,29.892578331407233,0.5801840944199973,0.3450255182106048,9.452336750888403
Unseen-Parameter OOD,unseen_param_ood_0041,line,Ours-PC-P1,0.7794923561110109,29.88936906266813,0.573221867350391,0.3440765901468694,9.478405329419033
Unseen-Parameter OOD,unseen_param_ood_0041,line,Ours-PC-P2A,0.7767728502551381,29.904547329072955,0.5725810047508295,0.34401275706477463,9.480164089270508
Unseen-Parameter OOD,unseen_param_ood_0042,line,Baseline-Ours,0.5898669685313154,29.43839637017422,0.610600895723267,0.4096760901156813,7.96067299132716
Unseen-Parameter OOD,unseen_param_ood_0042,line,Ours-PC-P1,0.6018700296095663,29.35091015649221,0.6024006403379067,0.40812527225352824,7.99092241401432
Unseen-Parameter OOD,unseen_param_ood_0042,line,Ours-PC-P2A,0.643944337062422,29.05745383268072,0.5681804359222536,0.40858980105258524,7.9818374745890655
Unseen-Parameter OOD,unseen_param_ood_0043,line,Baseline-Ours,0.6333154460518152,29.45702307400865,0.6365946264225298,0.4310494880191982,7.565946547722528
Unseen-Parameter OOD,unseen_param_ood_0043,line,Ours-PC-P1,0.6675346072244196,29.228486338689997,0.6041532205872603,0.42967187496833503,7.590204469437892
Unseen-Parameter OOD,unseen_param_ood_0043,line,Ours-PC-P2A,0.6862242588550249,29.108563402709585,0.5826296315399435,0.4294494017958641,7.5941365202475035
Unseen-Parameter OOD,unseen_param_ood_0044,line,Baseline-Ours,0.8485534149328244,26.15051298850179,0.3760611713561467,0.2877807901240885,11.33257499352258
Unseen-Parameter OOD,unseen_param_ood_0044,line,Ours-PC-P1,0.8404230268509987,26.1923252884065,0.38236373713919825,0.2872816091403365,11.35226649396578
Unseen-Parameter OOD,unseen_param_ood_0044,line,Ours-PC-P2A,0.8452816495672915,26.16729037388374,0.37486287140626084,0.28809836925938725,11.320082769507557
Unseen-Parameter OOD,unseen_param_ood_0045,line,Baseline-Ours,0.6612198868731838,28.743104407022603,0.5990426121837513,0.9029608808923513,3.6117814788979983
Unseen-Parameter OOD,unseen_param_ood_0045,line,Ours-PC-P1,0.693166013329019,28.5381907713519,0.5711763427365788,0.9003429687581956,3.62228339526501
Unseen-Parameter OOD,unseen_param_ood_0045,line,Ours-PC-P2A,0.7119781068713924,28.421897126553866,0.5477921740869539,0.900267424993217,3.6225873504208903
Unseen-Parameter OOD,unseen_param_ood_0046,line,Baseline-Ours,0.7106699837814059,29.24854087644201,0.5968119812966742,0.4882262528408319,6.679889429951734
Unseen-Parameter OOD,unseen_param_ood_0046,line,Ours-PC-P1,0.7199711010189797,29.19207014632578,0.5837212789038229,0.48841745289973915,6.677274463502608
Unseen-Parameter OOD,unseen_param_ood_0046,line,Ours-PC-P2A,0.740175150587659,29.071875602350836,0.5595090921903276,0.48569382610730827,6.714718636460227
Unseen-Parameter OOD,unseen_param_ood_0047,line,Baseline-Ours,0.7680739790081913,28.04656825569341,0.49687272416981865,0.2748239010106772,11.86686228447689
Unseen-Parameter OOD,unseen_param_ood_0047,line,Ours-PC-P1,0.7749918711033486,28.00762730586883,0.4867407731488085,0.2739926890935749,11.902862797417951
Unseen-Parameter OOD,unseen_param_ood_0047,line,Ours-PC-P2A,0.7789067855655932,27.98574385809106,0.4830355129292318,0.2732450580224395,11.935430449792767
Unseen-Parameter OOD,unseen_param_ood_0048,line,Baseline-Ours,0.6631528728479332,28.711530109784,0.5716120536941289,0.4032956089358777,8.086617641043913
Unseen-Parameter OOD,unseen_param_ood_0048,line,Ours-PC-P1,0.6727489365174661,28.64913639669968,0.5658259054038034,0.39898887393064797,8.173905587009658
Unseen-Parameter OOD,unseen_param_ood_0048,line,Ours-PC-P2A,0.6929368439307291,28.520730102436804,0.5458244382913787,0.39919306989759207,8.16972445592069
Unseen-Parameter OOD,unseen_param_ood_0049,line,Baseline-Ours,0.818031199245444,26.877069012044842,0.4208237754839688,0.7001549920532852,4.657964911758016
Unseen-Parameter OOD,unseen_param_ood_0049,line,Ours-PC-P1,0.8111259433854128,26.91388456387909,0.4233658202653452,0.6973805478774011,4.676496061874311
Unseen-Parameter OOD,unseen_param_ood_0049,line,Ours-PC-P2A,0.8160789918686934,26.88744559895912,0.4162182101456883,0.6971900779753923,4.677773664317014
Unseen-Parameter OOD,unseen_param_ood_0050,line,Baseline-Ours,0.7066402359803599,29.463716261812884,0.5982101081800889,0.3471846398897469,9.393553202158033
Unseen-Parameter OOD,unseen_param_ood_0050,line,Ours-PC-P1,0.7194099835299067,29.38593546097744,0.5792547293852359,0.3442482417449355,9.473679137024655
Unseen-Parameter OOD,unseen_param_ood_0050,line,Ours-PC-P2A,0.7324338524077816,29.30801576611334,0.564368887536571,0.3451740469317883,9.448269401380857
Unseen-Parameter OOD,unseen_param_ood_0051,line,Baseline-Ours,0.8176544764378405,29.132143273170147,0.5127720062964973,0.47666693897917867,6.841878718840353
Unseen-Parameter OOD,unseen_param_ood_0051,line,Ours-PC-P1,0.8114666427708598,29.165134709919,0.5161955471456589,0.4742467838805169,6.876793890073225
Unseen-Parameter OOD,unseen_param_ood_0051,line,Ours-PC-P2A,0.82706851587879,29.08242669573945,0.50569289214233,0.4735157969407737,6.887409896029997
Unseen-Parameter OOD,unseen_param_ood_0052,line,Baseline-Ours,0.8629121996338421,27.313870145513913,0.3904894255534778,0.3532791801262647,9.23150179586242
Unseen-Parameter OOD,unseen_param_ood_0052,line,Ours-PC-P1,0.8254814902239215,27.506462890987088,0.4229010788974138,0.3552037379704416,9.181483856028018
Unseen-Parameter OOD,unseen_param_ood_0052,line,Ours-PC-P2A,0.8370480316404831,27.4460325849229,0.41602044601196303,0.35252517298795283,9.251246820572064
Unseen-Parameter OOD,unseen_param_ood_0053,line,Baseline-Ours,0.6761972542901346,28.659373477543205,0.5862268641586811,0.3368781809695065,9.680939787761503
Unseen-Parameter OOD,unseen_param_ood_0053,line,Ours-PC-P1,0.6812410296586382,28.62709948663309,0.5810128543237979,0.3347799249459058,9.741615738468727
Unseen-Parameter OOD,unseen_param_ood_0053,line,Ours-PC-P2A,0.6984288665763846,28.51888590272232,0.5587391559787867,0.33434953377582133,9.754155625540932
Unseen-Parameter OOD,unseen_param_ood_0054,line,Baseline-Ours,0.75147812710799,28.27750295545765,0.4896502536525514,0.5308724420610815,6.14327873775971
Unseen-Parameter OOD,unseen_param_ood_0054,line,Ours-PC-P1,0.7479050843750658,28.298201491851273,0.4897959981630189,0.5286547818686813,6.169049250341458
Unseen-Parameter OOD,unseen_param_ood_0054,line,Ours-PC-P2A,0.7451070284461657,28.314479684339346,0.49253392616087,0.5273320327978581,6.184523569472911
Unseen-Parameter OOD,unseen_param_ood_0055,line,Baseline-Ours,0.7088116634633433,28.64282882395814,0.581245872228118,0.31461562286131084,10.365974061034038
Unseen-Parameter OOD,unseen_param_ood_0055,line,Ours-PC-P1,0.714688500314722,28.606969203042468,0.5740289812112098,0.31300681084394455,10.419253743978105
Unseen-Parameter OOD,unseen_param_ood_0055,line,Ours-PC-P2A,0.7300711222042072,28.514485496970913,0.550783089891419,0.3130164959002286,10.418931361419133
Unseen-Parameter OOD,unseen_param_ood_0056,line,Baseline-Ours,0.5750511849227534,28.75519645998006,0.6004541494067843,0.27093482320196927,12.037202701497218
Unseen-Parameter OOD,unseen_param_ood_0056,line,Ours-PC-P1,0.6026070505034311,28.551919362897173,0.5813902626204,0.27025286108255386,12.067577648253613
Unseen-Parameter OOD,unseen_param_ood_0056,line,Ours-PC-P2A,0.6278612178228773,28.373625052303865,0.557812812256905,0.2700584221165627,12.076266165729033
Unseen-Parameter OOD,unseen_param_ood_0057,line,Baseline-Ours,0.7649077485721404,29.22794370846381,0.5353635978062962,0.3342986728530377,9.755639643864596
Unseen-Parameter OOD,unseen_param_ood_0057,line,Ours-PC-P1,0.7015122192777263,29.603682048702385,0.582182989669624,0.33355467300862074,9.777399777853292
Unseen-Parameter OOD,unseen_param_ood_0057,line,Ours-PC-P2A,0.7209019599700872,29.485272305525925,0.5638865404171733,0.33333950000815094,9.783711158433576
Unseen-Parameter OOD,unseen_param_ood_0058,line,Baseline-Ours,0.7301134704332778,27.59821212861704,0.4740734192739175,0.5828386200591922,5.595540984304032
Unseen-Parameter OOD,unseen_param_ood_0058,line,Ours-PC-P1,0.7285766236583442,27.607363217849816,0.4737278834103333,0.5802191239781678,5.620802988043411
Unseen-Parameter OOD,unseen_param_ood_0058,line,Ours-PC-P2A,0.7319665751615949,27.587203071080644,0.471205363802183,0.5810204381123185,5.613051059566971
Unseen-Parameter OOD,unseen_param_ood_0059,line,Baseline-Ours,0.8259129657922663,28.29436162801512,0.4666269330179488,0.3051895429380238,10.686137389834165
Unseen-Parameter OOD,unseen_param_ood_0059,line,Ours-PC-P1,0.8175809313237463,28.33839673615194,0.4709595939765588,0.30418974021449685,10.721260301142106
Unseen-Parameter OOD,unseen_param_ood_0059,line,Ours-PC-P2A,0.8060052176656177,28.400325858517714,0.48117954587050976,0.30387507006525993,10.73236243129791
Unseen-Parameter OOD,unseen_param_ood_0060,line,Baseline-Ours,0.8398117832826205,23.696088245226203,0.25067186905039496,0.2850668611936271,11.440464781212262
Unseen-Parameter OOD,unseen_param_ood_0060,line,Ours-PC-P1,0.7979992513668296,23.917883183794174,0.2942871133505733,0.283166078152135,11.517260143089022
Unseen-Parameter OOD,unseen_param_ood_0060,line,Ours-PC-P2A,0.7963398511704791,23.926923583018617,0.2948810861761742,0.28322970820590854,11.514672688944925
Unseen-Parameter OOD,unseen_param_ood_0061,line,Baseline-Ours,0.6563956925457269,29.26858207102693,0.6110482346191874,0.5113348560407758,6.378007185014486
Unseen-Parameter OOD,unseen_param_ood_0061,line,Ours-PC-P1,0.6823141910054088,29.10039505761322,0.589109680479958,0.5071157098282129,6.431071494277294
Unseen-Parameter OOD,unseen_param_ood_0061,line,Ours-PC-P2A,0.7002608456418753,28.987641049093913,0.5683456765482862,0.5070332237519324,6.432117725232175
Unseen-Parameter OOD,unseen_param_ood_0062,line,Baseline-Ours,0.7879515046610289,28.764666525479626,0.5024151590678789,0.3232769360765815,10.088246397521667
Unseen-Parameter OOD,unseen_param_ood_0062,line,Ours-PC-P1,0.7925967796293715,28.73913842504559,0.497572371877879,0.32170604914426804,10.137507188476576
Unseen-Parameter OOD,unseen_param_ood_0062,line,Ours-PC-P2A,0.7839411747382827,28.786826776701552,0.5043313068035096,0.3218133070040494,10.134128436570146
Unseen-Parameter OOD,unseen_param_ood_0063,line,Baseline-Ours,0.7709101020557698,29.49664706314726,0.5959111990075805,0.5384338560979813,6.057006536347785
Unseen-Parameter OOD,unseen_param_ood_0063,line,Ours-PC-P1,0.7810804925057426,29.43972623438895,0.5921366667818894,0.5355784532148391,6.0892990862502
Unseen-Parameter OOD,unseen_param_ood_0063,line,Ours-PC-P2A,0.7819670241305015,29.43479982391477,0.5744576657598955,0.5355293941684067,6.0898569178274515
Unseen-Parameter OOD,unseen_param_ood_0064,line,Baseline-Ours,0.5506339277272164,28.91424739313922,0.6179479318550571,0.2770805689506233,11.770213256482775
Unseen-Parameter OOD,unseen_param_ood_0064,line,Ours-PC-P1,0.5490655126299608,28.92663544917895,0.6247188205458325,0.27489716722629964,11.863699501463632
Unseen-Parameter OOD,unseen_param_ood_0064,line,Ours-PC-P2A,0.5900388482716188,28.614071032673433,0.588135833593828,0.2752045781817287,11.850447428323118
Unseen-Parameter OOD,unseen_param_ood_0065,line,Baseline-Ours,0.6532545863811596,29.4234046184536,0.6137931066414151,0.3079642658121884,10.589856512006213
Unseen-Parameter OOD,unseen_param_ood_0065,line,Ours-PC-P1,0.6797138464355227,29.250968054641014,0.5939326252804129,0.3063521049916744,10.645585039688388
Unseen-Parameter OOD,unseen_param_ood_0065,line,Ours-PC-P2A,0.6968481750764504,29.14284738339417,0.5747127390907482,0.30654108501039445,10.639022125421878
Unseen-Parameter OOD,unseen_param_ood_0066,line,Baseline-Ours,0.7204743270747669,28.36100314547288,0.5525700736773714,0.5458926807623357,5.974246405396084
Unseen-Parameter OOD,unseen_param_ood_0066,line,Ours-PC-P1,0.7144250317439297,28.397621561765344,0.5549450648584935,0.5468097908888012,5.964226391183311
Unseen-Parameter OOD,unseen_param_ood_0066,line,Ours-PC-P2A,0.7297244227734603,28.30559959341472,0.5362445601494306,0.5433840279001743,6.001827838737197
Unseen-Parameter OOD,unseen_param_ood_0067,line,Baseline-Ours,0.6830580645065756,28.940077190165887,0.597061009824578,0.40612266305834055,8.030326013369812
Unseen-Parameter OOD,unseen_param_ood_0067,line,Ours-PC-P1,0.7002012001124973,28.832425174975747,0.5800480690055451,0.4026804962195456,8.098970316154379
Unseen-Parameter OOD,unseen_param_ood_0067,line,Ours-PC-P2A,0.7293739612351707,28.655151183948377,0.5482143939403833,0.40178496995940804,8.117021863973411
Unseen-Parameter OOD,unseen_param_ood_0068,line,Baseline-Ours,0.832461573489519,27.51650235811665,0.41720007718338303,0.22360076196491718,14.585358999304802
Unseen-Parameter OOD,unseen_param_ood_0068,line,Ours-PC-P1,0.8223010116730401,27.569836167539037,0.424499830524982,0.223909392952919,14.56525491300922
Unseen-Parameter OOD,unseen_param_ood_0068,line,Ours-PC-P2A,0.8056399870984324,27.65873423297753,0.439969686951725,0.22187531692907214,14.698784123062094
Unseen-Parameter OOD,unseen_param_ood_0069,line,Baseline-Ours,0.6506694297524608,29.709537259437337,0.6421689647383848,0.4821991592179984,6.7633825638879
Unseen-Parameter OOD,unseen_param_ood_0069,line,Ours-PC-P1,0.6694445307441984,29.58599549635478,0.6290601306718694,0.48071945016272366,6.784201023429499
Unseen-Parameter OOD,unseen_param_ood_0069,line,Ours-PC-P2A,0.686105501625158,29.479232368004578,0.6045378653218304,0.48067179531790316,6.784873623840323
Unseen-Parameter OOD,unseen_param_ood_0070,line,Baseline-Ours,0.7115669489149477,29.24555024356338,0.5963002965498615,0.6221048817969859,5.242359417524534
Unseen-Parameter OOD,unseen_param_ood_0070,line,Ours-PC-P1,0.7117200263111266,29.24461627885101,0.5925597973523832,0.6260378188453615,5.209425513288349
Unseen-Parameter OOD,unseen_param_ood_0070,line,Ours-PC-P2A,0.7292720208435809,29.138812264487278,0.5673705518430351,0.6211230370681733,5.250646315052813
Unseen-Parameter OOD,unseen_param_ood_0071,line,Baseline-Ours,0.693143283813583,28.723528701030165,0.6235803360633803,0.3329465838614851,9.795257088846434
Unseen-Parameter OOD,unseen_param_ood_0071,line,Ours-PC-P1,0.7047999301959813,28.651100326870452,0.617374125432453,0.3319482000079006,9.82471778939845
Unseen-Parameter OOD,unseen_param_ood_0071,line,Ours-PC-P2A,0.7092214852610298,28.623939892505955,0.5993465356413317,0.33171459496952593,9.831636699844411
Unseen-Parameter OOD,unseen_param_ood_0072,line,Baseline-Ours,0.7816946627424156,29.080157744191308,0.5094842965750747,0.3181382541079074,10.251195333052388
Unseen-Parameter OOD,unseen_param_ood_0072,line,Ours-PC-P1,0.7267218315285345,29.39684716808438,0.5493528722966101,0.3171449729707092,10.28330152998396
Unseen-Parameter OOD,unseen_param_ood_0072,line,Ours-PC-P2A,0.7392040879977559,29.322885443714025,0.5410630392030369,0.3169398389291018,10.28995722593888
Unseen-Parameter OOD,unseen_param_ood_0073,line,Baseline-Ours,0.6962539035669347,28.204375790704887,0.5559788301247447,0.5829367819242179,5.594598740211912
Unseen-Parameter OOD,unseen_param_ood_0073,line,Ours-PC-P1,0.7124801243931457,28.10432492990017,0.5403087244817344,0.5806861480232328,5.616282387445436
Unseen-Parameter OOD,unseen_param_ood_0073,line,Ours-PC-P2A,0.7281061458899001,28.010105269005287,0.5207067232948006,0.58078778302297,5.615299565706313
Unseen-Parameter OOD,unseen_param_ood_0074,line,Baseline-Ours,0.6923622046676225,29.74582284453888,0.630321905021089,0.3569505021441728,9.136553573075444
Unseen-Parameter OOD,unseen_param_ood_0074,line,Ours-PC-P1,0.6952194167710116,29.727937524305695,0.6237852778572069,0.35444443207234144,9.20115282022766
Unseen-Parameter OOD,unseen_param_ood_0074,line,Ours-PC-P2A,0.7059807789924369,29.66122782146317,0.6064890444181423,0.3537440630607307,9.219369952271162
Unseen-Parameter OOD,unseen_param_ood_0075,line,Baseline-Ours,0.7136966795023435,29.076997918395705,0.5664233378680381,0.6293903740588576,5.181676619463892
