variant,sample_id,bin,nmse,ssim,mae,boundary_band_m
S01_ref3,small_rect_edge_test_0001,small,0.40933574237313464,0.8749257763725398,0.44913312792778015,
S01_ref3,small_rect_edge_test_0001,medium,0.3894177859863147,0.9261701481035595,0.5040369629859924,
S01_ref3,small_rect_edge_test_0001,large,0.5115911197608509,0.9154274101289067,0.618533194065094,
S02_plain_residual_unet,small_rect_edge_test_0001,small,0.3943405393245439,0.879934333070447,0.4380846619606018,
S02_plain_residual_unet,small_rect_edge_test_0001,medium,0.37181933219862795,0.9296868236245763,0.4899713695049286,
S02_plain_residual_unet,small_rect_edge_test_0001,large,0.4978884449440327,0.9177684528985601,0.6098598837852478,
S03_concat_Mshell,small_rect_edge_test_0001,small,1.0,0.6739298240587912,0.8012011647224426,
S03_concat_Mshell,small_rect_edge_test_0001,medium,1.0,0.804129389318403,0.8573746681213379,
S03_concat_Mshell,small_rect_edge_test_0001,large,1.0,0.8317779702279139,0.9049164652824402,
S04_concat_Mshell_delta,small_rect_edge_test_0001,small,0.4241821433344089,0.8698503680257267,0.46119487285614014,
S04_concat_Mshell_delta,small_rect_edge_test_0001,medium,0.4121837597841514,0.921650057257897,0.519655704498291,
S04_concat_Mshell_delta,small_rect_edge_test_0001,large,0.5369338160070449,0.9110893654296428,0.6346105933189392,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,small,1.0,0.6739298240587912,0.8012011647224426,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,medium,1.0,0.804129389318403,0.8573746681213379,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0001,large,1.0,0.8317779702279139,0.9049164652824402,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,small,0.48325948577383393,0.8495886938431533,0.5062782764434814,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,medium,0.4763915184927207,0.9088093353749971,0.5639840364456177,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0001,large,0.594961722812429,0.9010872681673091,0.6732845902442932,
S07_generic_film_middeep,small_rect_edge_test_0001,small,0.6377591603091827,0.7972064966119269,0.5987261533737183,
S07_generic_film_middeep,small_rect_edge_test_0001,medium,0.6097486221472064,0.8819992258780619,0.6482234597206116,
S07_generic_film_middeep,small_rect_edge_test_0001,large,0.7305728388928359,0.8777738858607357,0.7545290589332581,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,small,0.6461105976303747,0.7943619581548097,0.6034521460533142,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,medium,0.6178041651662276,0.8803817767324873,0.6528883576393127,
S08_rsbfilm_middeep_default,small_rect_edge_test_0001,large,0.7381084910578314,0.8764824638530482,0.7587266564369202,
S01_ref3,L_shape_test_0002,small,0.3723061242102322,0.810718784798124,0.5448831915855408,
S01_ref3,L_shape_test_0002,medium,0.19177993164911764,0.9458507034164434,0.2924037277698517,
S01_ref3,L_shape_test_0002,large,0.2807148636543796,0.921566627182436,0.40455377101898193,
S02_plain_residual_unet,L_shape_test_0002,small,0.36032792734944324,0.8175379484552585,0.5354907512664795,
S02_plain_residual_unet,L_shape_test_0002,medium,0.1843335839974402,0.9481159578251066,0.28570687770843506,
S02_plain_residual_unet,L_shape_test_0002,large,0.26685470252896104,0.9257370196750652,0.39287665486335754,
S03_concat_Mshell,L_shape_test_0002,small,0.9585184857742942,0.4719493990205483,0.888666033744812,
S03_concat_Mshell,L_shape_test_0002,medium,0.9715455150875366,0.6963949645396915,0.699509859085083,
S03_concat_Mshell,L_shape_test_0002,large,0.9934326247355977,0.7011782894417133,0.8082142472267151,
S04_concat_Mshell_delta,L_shape_test_0002,small,0.394531859102237,0.798122818334346,0.5613228678703308,
S04_concat_Mshell_delta,L_shape_test_0002,medium,0.20156063484269623,0.9428884663358061,0.3002970814704895,
S04_concat_Mshell_delta,L_shape_test_0002,large,0.30495700006538584,0.914219507460573,0.42450055480003357,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,small,0.9781571276601793,0.4609041021368426,0.8973767161369324,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,medium,1.0,0.6872137057284934,0.7116703987121582,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0002,large,1.0,0.69919441939982,0.8114091157913208,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,small,0.45538065455283205,0.7631823918354247,0.6043331623077393,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,medium,0.28515844629511594,0.9170906312355707,0.36290109157562256,
S06_geometry_branch_bottleneck_concat,L_shape_test_0002,large,0.36965534666468985,0.8945362141452701,0.47142988443374634,
S07_generic_film_middeep,L_shape_test_0002,small,0.5912421157367272,0.6847943805011617,0.6906610727310181,
S07_generic_film_middeep,L_shape_test_0002,medium,0.42337911481169843,0.8733628889409202,0.44741755723953247,
S07_generic_film_middeep,L_shape_test_0002,large,0.49651055775018177,0.8552346409494777,0.5551620125770569,
S08_rsbfilm_middeep_default,L_shape_test_0002,small,0.5980580720757679,0.6808189927042715,0.6947697401046753,
S08_rsbfilm_middeep_default,L_shape_test_0002,medium,0.43212096178168624,0.8705648375445416,0.4522843360900879,
S08_rsbfilm_middeep_default,L_shape_test_0002,large,0.5045188431854726,0.8527448976019376,0.5599566698074341,
S01_ref3,cross_test_0002,small,0.47739377417305484,0.8456540012450159,0.6280860900878906,
S01_ref3,cross_test_0002,medium,0.7588802530567594,0.8851851914188344,0.7467700839042664,
S01_ref3,cross_test_0002,large,0.7333649222254666,0.8199267041387952,0.764607846736908,
S02_plain_residual_unet,cross_test_0002,small,0.4510914265114544,0.8547643726973225,0.6092168092727661,
S02_plain_residual_unet,cross_test_0002,medium,0.7275003727362449,0.8900163548341075,0.7308269143104553,
S02_plain_residual_unet,cross_test_0002,large,0.7049715204573046,0.8271372052977924,0.7490590810775757,
S03_concat_Mshell,cross_test_0002,small,0.8618457338661135,0.7089626097837604,0.8766709566116333,
S03_concat_Mshell,cross_test_0002,medium,1.0,0.8483349448442412,0.8578181862831116,
S03_concat_Mshell,cross_test_0002,large,0.9813677990293701,0.7564630666643811,0.8954445719718933,
S04_concat_Mshell_delta,cross_test_0002,small,0.4854500061026415,0.8428824924121243,0.6334879994392395,
S04_concat_Mshell_delta,cross_test_0002,medium,0.76361174761524,0.8844570265482031,0.7495863437652588,
S04_concat_Mshell_delta,cross_test_0002,large,0.7337042405464995,0.8198464763919845,0.7648736238479614,
S05_concat_Mshell_delta_Pcyc,cross_test_0002,small,0.908065605706171,0.692306589597957,0.9043445587158203,
S05_concat_Mshell_delta_Pcyc,cross_test_0002,medium,1.0,0.8483349448442412,0.8578181862831116,
S05_concat_Mshell_delta_Pcyc,cross_test_0002,large,1.0,0.7518173481549145,0.9039402008056641,
S06_geometry_branch_bottleneck_concat,cross_test_0002,small,0.5243152262470513,0.8291108081234565,0.6625534892082214,
S06_geometry_branch_bottleneck_concat,cross_test_0002,medium,0.81690003321327,0.8762725481628107,0.7746737003326416,
S06_geometry_branch_bottleneck_concat,cross_test_0002,large,0.7807994903814155,0.807906480212809,0.7896296977996826,
S07_generic_film_middeep,cross_test_0002,small,0.6405314648172657,0.7884245909116285,0.7383593320846558,
S07_generic_film_middeep,cross_test_0002,medium,0.9898782237388517,0.8498705995998291,0.8537856936454773,
S07_generic_film_middeep,cross_test_0002,large,0.8419069782893391,0.7919959267461744,0.8247420191764832,
S08_rsbfilm_middeep_default,cross_test_0002,small,0.6452734929716795,0.7867369404979588,0.7414950132369995,
S08_rsbfilm_middeep_default,cross_test_0002,medium,0.9931878423104405,0.8493682243059681,0.8551231026649475,
S08_rsbfilm_middeep_default,cross_test_0002,large,0.8454015723341918,0.791101462635295,0.8265669941902161,
S01_ref3,double_line_test_0002,small,0.9415266468626429,0.7691332569623497,0.7790866494178772,
S01_ref3,double_line_test_0002,medium,0.9320494098980266,0.8062804363431783,0.7773579955101013,
S01_ref3,double_line_test_0002,large,0.9582825652989654,0.8083817732889794,0.7675384283065796,
S02_plain_residual_unet,double_line_test_0002,small,0.8905925436440328,0.7817395890269195,0.7568609714508057,
S02_plain_residual_unet,double_line_test_0002,medium,0.8778880528558324,0.81764134372226,0.7541955709457397,
S02_plain_residual_unet,double_line_test_0002,large,0.9001266757683614,0.8200805242833568,0.7438021302223206,
S03_concat_Mshell,double_line_test_0002,small,1.0,0.7547484013885353,0.8032938838005066,
S03_concat_Mshell,double_line_test_0002,medium,1.0,0.7920707258992596,0.8058873414993286,
S03_concat_Mshell,double_line_test_0002,large,1.0,0.8000272140178389,0.7843118906021118,
S04_concat_Mshell_delta,double_line_test_0002,small,0.9627544773812431,0.7639025264945233,0.7876747250556946,
S04_concat_Mshell_delta,double_line_test_0002,medium,0.9289911687856437,0.8069207502027379,0.7759798765182495,
S04_concat_Mshell_delta,double_line_test_0002,large,0.9617216331155175,0.8076937767115945,0.7686241865158081,
S05_concat_Mshell_delta_Pcyc,double_line_test_0002,small,1.0,0.7547484013885353,0.8032938838005066,
S05_concat_Mshell_delta_Pcyc,double_line_test_0002,medium,1.0,0.7920707258992596,0.8058873414993286,
S05_concat_Mshell_delta_Pcyc,double_line_test_0002,large,1.0,0.8000272140178389,0.7843118906021118,
S06_geometry_branch_bottleneck_concat,double_line_test_0002,small,0.9520865021371023,0.7665311436219225,0.7835375666618347,
S06_geometry_branch_bottleneck_concat,double_line_test_0002,medium,0.9500382014520435,0.8025272651930543,0.7846986055374146,
S06_geometry_branch_bottleneck_concat,double_line_test_0002,large,0.9676895992745731,0.8064953757156872,0.7713207602500916,
S07_generic_film_middeep,double_line_test_0002,small,1.0,0.7547484013885353,0.8032938838005066,
S07_generic_film_middeep,double_line_test_0002,medium,1.0,0.7920707258992596,0.8058873414993286,
S07_generic_film_middeep,double_line_test_0002,large,1.0,0.8000272140178389,0.7843118906021118,
S08_rsbfilm_middeep_default,double_line_test_0002,small,1.0,0.7547484013885353,0.8032938838005066,
S08_rsbfilm_middeep_default,double_line_test_0002,medium,1.0,0.7920707258992596,0.8058873414993286,
S08_rsbfilm_middeep_default,double_line_test_0002,large,1.0,0.8000272140178389,0.7843118906021118,
S01_ref3,line_test_0002,small,0.39163753705564225,0.9113381641780158,0.40737414360046387,
S01_ref3,line_test_0002,medium,0.34366306775030275,0.928577368617558,0.41101494431495667,
S01_ref3,line_test_0002,large,0.19953345529391234,0.9421272563633813,0.3943783938884735,
S02_plain_residual_unet,line_test_0002,small,0.3712328210092226,0.9161973623130366,0.3956812024116516,
S02_plain_residual_unet,line_test_0002,medium,0.332477739942462,0.9310788625095204,0.4008365571498871,
S02_plain_residual_unet,line_test_0002,large,0.18795024670665045,0.9457202669640635,0.38227108120918274,
S03_concat_Mshell,line_test_0002,small,0.9011987357690961,0.7867368204000041,0.6538005471229553,
S03_concat_Mshell,line_test_0002,medium,1.0,0.7782767732138233,0.8340915441513062,
S03_concat_Mshell,line_test_0002,large,0.9854496477369848,0.6847162235193945,0.904157280921936,
S04_concat_Mshell_delta,line_test_0002,small,0.40946735706613535,0.9070128715144158,0.4188598394393921,
S04_concat_Mshell_delta,line_test_0002,medium,0.34164529427461166,0.9289740451358474,0.41099032759666443,
S04_concat_Mshell_delta,line_test_0002,large,0.1955993331867227,0.9433643318422276,0.389676958322525,
S05_concat_Mshell_delta_Pcyc,line_test_0002,small,1.0,0.7627675323186361,0.6803768873214722,
S05_concat_Mshell_delta_Pcyc,line_test_0002,medium,1.0,0.7782767732138233,0.8340915441513062,
S05_concat_Mshell_delta_Pcyc,line_test_0002,large,0.9965448692008445,0.6811561282665126,0.9091428518295288,
S06_geometry_branch_bottleneck_concat,line_test_0002,small,0.47210893466206344,0.891872636951245,0.45355939865112305,
S06_geometry_branch_bottleneck_concat,line_test_0002,medium,0.40976655298066544,0.9136605826074525,0.46693047881126404,
S06_geometry_branch_bottleneck_concat,line_test_0002,large,0.2603195526731424,0.9229434763745428,0.45433542132377625,
S07_generic_film_middeep,line_test_0002,small,0.6006741920159162,0.8604230268782581,0.5205303430557251,
S07_generic_film_middeep,line_test_0002,medium,0.5298962538716079,0.8866532628590146,0.5463054180145264,
S07_generic_film_middeep,line_test_0002,large,0.34931103529580904,0.8943285937922164,0.5287581086158752,
S08_rsbfilm_middeep_default,line_test_0002,small,0.6067598591067371,0.8589193235956051,0.523637592792511,
S08_rsbfilm_middeep_default,line_test_0002,medium,0.5371093349098849,0.8850169106872874,0.5509663224220276,
S08_rsbfilm_middeep_default,line_test_0002,large,0.3550650784742474,0.8924569107730771,0.5332627892494202,
S01_ref3,point_cluster_test_0002,small,0.19124507208879074,0.9830368690130564,0.3394186794757843,
S01_ref3,point_cluster_test_0002,medium,0.5408788485471253,0.9515530682943915,0.515172004699707,
S01_ref3,point_cluster_test_0002,large,0.18693164427270306,0.9826708114842349,0.34713855385780334,
S02_plain_residual_unet,point_cluster_test_0002,small,0.17721760288728375,0.9843062079770839,0.32634979486465454,
S02_plain_residual_unet,point_cluster_test_0002,medium,0.5163629450546021,0.9537923227619225,0.5016409158706665,
S02_plain_residual_unet,point_cluster_test_0002,large,0.17710206893220376,0.9836001443307174,0.33760130405426025,
S03_concat_Mshell,point_cluster_test_0002,small,0.7063113442115514,0.9356084266877873,0.6642438173294067,
S03_concat_Mshell,point_cluster_test_0002,medium,0.9581733951408331,0.913224424048423,0.7488771677017212,
S03_concat_Mshell,point_cluster_test_0002,large,0.6234112280256366,0.9407715090770118,0.6352089643478394,
S04_concat_Mshell_delta,point_cluster_test_0002,small,0.197126706917622,0.9825068540969926,0.3442908227443695,
S04_concat_Mshell_delta,point_cluster_test_0002,medium,0.5487501340210367,0.9508487188493521,0.5172791481018066,
S04_concat_Mshell_delta,point_cluster_test_0002,large,0.18660033373711202,0.9827032948745011,0.3470953106880188,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0002,small,1.0,0.9084485309323438,0.7860249876976013,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0002,medium,1.0,0.9094232286950191,0.7707455158233643,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0002,large,1.0,0.9044345597845143,0.7796902656555176,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0002,small,0.2643872443265232,0.9763879373474539,0.40052348375320435,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0002,medium,0.6104267355037886,0.9451851061693246,0.5538051128387451,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0002,large,0.23859845031429272,0.9777644691474197,0.3926595449447632,
S07_generic_film_middeep,point_cluster_test_0002,small,0.33260016055698344,0.9701787347889929,0.4476807117462158,
S07_generic_film_middeep,point_cluster_test_0002,medium,0.7044614338752969,0.9366325166104633,0.5956254601478577,
S07_generic_film_middeep,point_cluster_test_0002,large,0.31257470972561846,0.9707469189247954,0.45267748832702637,
S08_rsbfilm_middeep_default,point_cluster_test_0002,small,0.3384470567536185,0.9696438491824819,0.451655775308609,
S08_rsbfilm_middeep_default,point_cluster_test_0002,medium,0.711830784677877,0.9359588630968686,0.5992612838745117,
S08_rsbfilm_middeep_default,point_cluster_test_0002,large,0.3178162737065621,0.9702469207987068,0.45647910237312317,
S01_ref3,small_rect_edge_test_0002,small,0.8287946564811447,0.6074533556045757,0.8375869393348694,
S01_ref3,small_rect_edge_test_0002,medium,0.5456074537481228,0.8387282322293257,0.690159022808075,
S01_ref3,small_rect_edge_test_0002,large,0.7682105528896681,0.7267760715240323,0.8092141151428223,
S02_plain_residual_unet,small_rect_edge_test_0002,small,0.787366813137627,0.6278218697291988,0.8160316944122314,
S02_plain_residual_unet,small_rect_edge_test_0002,medium,0.5136458077587764,0.8487108817629132,0.6691814064979553,
S02_plain_residual_unet,small_rect_edge_test_0002,large,0.7298103925640094,0.7409412932175733,0.7886160016059875,
S03_concat_Mshell,small_rect_edge_test_0002,small,0.9960083107898194,0.5264641989160059,0.920425295829773,
S03_concat_Mshell,small_rect_edge_test_0002,medium,0.9369480273576716,0.7165426900271241,0.9144302010536194,
S03_concat_Mshell,small_rect_edge_test_0002,large,1.0,0.6424962132387915,0.9234021902084351,
S04_concat_Mshell_delta,small_rect_edge_test_0002,small,0.8516535348713313,0.5963271065135761,0.849029004573822,
S04_concat_Mshell_delta,small_rect_edge_test_0002,medium,0.5497816204376209,0.8374533046004493,0.6926302909851074,
S04_concat_Mshell_delta,small_rect_edge_test_0002,large,0.7750277242506923,0.7242474189897489,0.812686026096344,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0002,small,1.0,0.5245703720797714,0.9222027659416199,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0002,medium,1.0,0.6971114499021972,0.946079671382904,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0002,large,1.0,0.6424962132387915,0.9234021902084351,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,small,0.849867108228525,0.5971339858135432,0.848373293876648,
